customer_id,customer_name,email,gender,age,city,state,signup_date,customer_segment,acquisition_channel,preferred_channel,total_orders,total_spend,last_purchase_date,customer_tenure_days,days_since_last_purchase,average_order_value,customer_activity,spend_category
CUST1151,Simran Malhotra,customer151@example.com,Female,57,Chandigarh,Chandigarh,2024-06-19 12:56:32,Regular,Email Campaign,Website,10,4112.06,2025-06-08 03:07:44,802,448,411.21,Inactive,Low
CUST1373,Vivaan Kapoor,customer373@example.com,Female,21,Gurugram,Haryana,2024-01-12 04:22:50,Premium,Direct,Store,1,13802.16,2026-02-26 16:13:19,961,185,13802.16,Inactive,Medium
CUST1544,Aman Mehta,customer544@example.com,Female,36,Chennai,Tamil Nadu,2024-02-13 09:18:35,VIP,Paid Ads,Marketplace,6,23670.81,2025-11-06 12:21:27,929,297,3945.14,Inactive,High
CUST1918,Vivaan Das,customer918@example.com,Female,52,Bengaluru,Karnataka,2023-04-17 05:47:59,Regular,Organic Search,Website,7,3509.76,2026-05-23 09:55:04,1231,99,501.39,At Risk,Low
CUST1651,Aarav Mehta,customer651@example.com,Male,29,Gurugram,Haryana,2024-11-08 04:23:26,Regular,Referral,Marketplace,9,9776.74,2026-07-03 18:29:07,660,58,1086.3,Active,Medium
CUST1490,Simran Roy,customer490@example.com,Male,27,Noida,Uttar Pradesh,2023-04-13 19:55:27,Regular,Organic Search,Store,8,10762.49,2025-01-09 06:25:35,1235,598,1345.31,Inactive,Medium
CUST1226,Arjun Kapoor,customer226@example.com,Male,32,Ahmedabad,Gujarat,2024-04-24 18:07:15,Regular,Social Media,Store,13,4229.22,2026-01-06 17:28:42,858,236,325.32,Inactive,Low
CUST1112,Aman Shah,customer112@example.com,Male,18,Ahmedabad,Gujarat,2025-12-29 05:40:33,Regular,Social Media,Store,5,8804.12,2026-08-14 21:53:31,244,16,1760.82,Active,Medium
CUST1520,Rahul Roy,customer520@example.com,Male,37,Hyderabad,Telangana,2025-03-20 10:43:48,Regular,Paid Ads,Marketplace,6,15458.81,2025-03-20 10:43:48,528,528,2576.47,Inactive,High
CUST1079,Ananya Das,customer79@example.com,Male,32,Hyderabad,Telangana,2025-06-22 10:51:49,Regular,Paid Ads,Mobile App,6,21262.02,2026-07-10 15:52:33,434,51,3543.67,Active,High
CUST1822,Sneha Shah,customer822@example.com,Female,59,Lucknow,Uttar Pradesh,2024-02-21 02:24:32,Regular,Social Media,Mobile App,7,13235.39,2026-08-06 22:11:21,921,24,1890.77,Active,Medium
CUST1593,Neha Kapoor,customer593@example.com,Male,50,Chandigarh,Chandigarh,2023-07-31 17:19:30,Regular,Social Media,Mobile App,4,11964.79,2026-08-23 15:28:11,1126,7,2991.2,Active,Medium
CUST1475,Ankit Singh,customer475@example.com,Male,39,Gurugram,Haryana,2023-07-31 19:50:47,Premium,Paid Ads,Store,8,7611.22,2026-06-19 02:18:41,1126,72,951.4,Active,Medium
CUST1366,Neha Kapoor,customer366@example.com,Female,42,Gurugram,Haryana,2023-09-27 03:30:22,Regular,Organic Search,Website,11,12028.29,2025-04-28 21:14:56,1068,489,1093.48,Inactive,Medium
CUST1596,Arjun Das,customer596@example.com,Female,30,Lucknow,Uttar Pradesh,2024-07-03 14:03:17,Premium,Email Campaign,Marketplace,4,17318.2,2026-03-18 12:55:04,788,165,4329.55,At Risk,High
CUST1588,Sneha Roy,customer588@example.com,Male,59,Chennai,Tamil Nadu,2024-09-05 11:26:50,Regular,Paid Ads,Website,9,7885.81,2025-01-07 06:35:18,724,600,876.2,Inactive,Medium
CUST1842,Sneha Verma,customer842@example.com,Female,31,Delhi,Delhi,2024-11-20 02:10:22,Regular,Social Media,Mobile App,8,8252.45,2026-02-07 18:23:40,648,204,1031.56,Inactive,Medium
CUST1515,Rahul Reddy,customer515@example.com,Male,30,Noida,Uttar Pradesh,2023-06-14 20:12:53,Premium,Email Campaign,Mobile App,5,6865.05,2026-03-30 22:36:04,1173,153,1373.01,At Risk,Medium
CUST1408,Rohan Nair,customer408@example.com,Female,39,Noida,Uttar Pradesh,2023-06-05 01:44:35,Premium,Referral,Mobile App,5,17607.26,2025-11-17 17:26:30,1182,286,3521.45,Inactive,High
CUST1299,Ananya Kapoor,customer299@example.com,Male,44,Hyderabad,Telangana,2024-03-25 12:17:34,Regular,Social Media,Mobile App,7,9039.14,2025-02-26 23:10:02,888,550,1291.31,Inactive,Medium
CUST1592,Riya Roy,customer592@example.com,Female,53,Chandigarh,Chandigarh,2024-08-04 23:03:42,VIP,Referral,Mobile App,7,9908.39,2025-12-01 15:26:35,756,272,1415.48,Inactive,Medium
CUST1494,Aditya Shah,customer494@example.com,Female,40,Pune,Maharashtra,2023-05-04 19:43:36,Premium,Referral,Marketplace,3,7367.66,2025-04-22 10:55:19,1214,495,2455.89,Inactive,Medium
CUST1721,Simran Nair,customer721@example.com,Male,41,Chennai,Tamil Nadu,2023-10-28 20:37:15,Regular,Email Campaign,Mobile App,8,11622.93,2025-10-06 04:54:36,1037,328,1452.87,Inactive,Medium
CUST1342,Vivaan Roy,customer342@example.com,Female,51,Ahmedabad,Gujarat,2023-12-02 05:18:11,Regular,Organic Search,Website,5,7770.75,2025-04-06 13:42:48,1002,511,1554.15,Inactive,Medium
CUST1934,Aditi Verma,customer934@example.com,Male,40,Lucknow,Uttar Pradesh,2025-05-15 17:14:29,Regular,Email Campaign,Mobile App,12,9785.2,2025-10-30 10:45:08,472,304,815.43,Inactive,Medium
CUST1194,Sneha Gupta,customer194@example.com,Male,24,Bengaluru,Karnataka,2024-07-16 16:46:24,Regular,Direct,Mobile App,9,20425.58,2026-06-07 04:55:06,775,84,2269.51,Active,High
CUST1812,Neha Kapoor,customer812@example.com,Male,51,Chandigarh,Chandigarh,2025-02-17 09:16:08,Regular,Direct,Website,8,14974.97,2025-05-25 11:53:04,559,462,1871.87,Inactive,Medium
CUST1792,Riya Mishra,customer792@example.com,Female,46,Unknown,Karnataka,2025-02-27 07:41:25,Premium,Direct,Store,9,20663.56,2025-03-02 06:04:31,549,546,2295.95,Inactive,High
CUST1198,Aditya Malhotra,customer198@example.com,Female,23,Lucknow,Uttar Pradesh,2023-10-24 22:57:19,Regular,Social Media,Website,11,12566.72,2025-02-10 20:38:40,1041,566,1142.43,Inactive,Medium
CUST1251,Aditi Das,customer251@example.com,Female,27,Chandigarh,Chandigarh,2023-06-30 17:23:34,Premium,Paid Ads,Mobile App,8,9314.83,2025-04-24 19:57:35,1157,493,1164.35,Inactive,Medium
CUST1833,Ananya Joshi,customer833@example.com,Male,34,Hyderabad,Telangana,2025-11-13 17:18:34,Regular,Social Media,Website,9,9170.25,2025-12-03 15:16:04,290,270,1018.92,Inactive,Medium
CUST1652,Ankit Patel,customer652@example.com,Female,18,Lucknow,Uttar Pradesh,2024-12-06 02:34:32,Premium,Paid Ads,Store,7,8747.2,2026-07-18 18:30:40,632,43,1249.6,Active,Medium
CUST1168,Rohan Sharma,customer168@example.com,Male,21,Kolkata,West Bengal,2024-08-01 13:22:11,Regular,Paid Ads,Website,6,6909.89,2025-08-19 07:47:37,759,376,1151.65,Inactive,Medium
CUST1355,Aditya Shah,customer355@example.com,Male,49,Jaipur,Rajasthan,2023-01-28 07:55:31,Premium,Organic Search,Marketplace,13,5208.4,2025-01-17 04:42:27,1310,590,400.65,Inactive,Medium
CUST1943,Aditi Singh,customer943@example.com,Male,54,Bengaluru,Karnataka,2025-09-18 23:28:44,Regular,Direct,Store,6,3469.91,2026-01-12 10:08:53,346,230,578.32,Inactive,Low
CUST1404,Neha Singh,customer404@example.com,Male,28,Mumbai,Maharashtra,2024-12-27 03:22:29,Premium,Social Media,Store,8,10409.99,2025-04-22 18:09:09,611,495,1301.25,Inactive,Medium
CUST1977,Aditya Joshi,customer977@example.com,Female,58,Mumbai,Maharashtra,2023-01-21 20:32:31,Regular,Organic Search,Website,4,9503.43,2025-04-09 00:34:52,1317,508,2375.86,Inactive,Medium
CUST1823,Vikram Yadav,customer823@example.com,Female,59,Noida,Uttar Pradesh,2025-07-23 10:25:37,Regular,Paid Ads,Store,8,11136.31,2025-11-16 17:57:54,403,287,1392.04,Inactive,Medium
CUST1306,Aditi Gupta,customer306@example.com,Male,28,Bengaluru,Karnataka,2025-12-07 05:06:32,Regular,Organic Search,Mobile App,15,5912.87,2026-06-08 07:44:11,266,83,394.19,Active,Medium
CUST1986,Aarav Singh,customer986@example.com,Female,45,Mumbai,Maharashtra,2025-12-03 10:34:31,Regular,Organic Search,Mobile App,6,7389.3,2025-12-03 10:34:31,270,270,1231.55,Inactive,Medium
CUST1998,Karan Mehta,customer998@example.com,Male,27,Chandigarh,Chandigarh,2024-02-05 06:34:34,Premium,Email Campaign,Mobile App,7,1856.46,2025-01-31 18:48:40,937,576,265.21,Inactive,Low
CUST1269,Pooja Nair,customer269@example.com,Female,39,Delhi,Delhi,2024-04-21 00:55:59,Regular,Referral,Mobile App,10,3470.04,2026-07-28 07:40:03,861,33,347.0,Active,Low
CUST1155,Isha Verma,customer155@example.com,Female,35,Noida,Uttar Pradesh,2025-03-16 07:49:45,Regular,Email Campaign,Mobile App,12,19695.3,2025-05-02 15:43:41,532,485,1641.28,Inactive,High
CUST1644,Arjun Mehta,customer644@example.com,Female,32,Bengaluru,Karnataka,2025-05-22 17:46:57,Regular,Social Media,Mobile App,3,5279.31,2025-10-16 06:36:31,465,318,1759.77,Inactive,Medium
CUST1938,Isha Joshi,customer938@example.com,Male,35,Chennai,Tamil Nadu,2023-11-06 02:11:27,VIP,Paid Ads,Marketplace,5,8912.61,2026-06-25 00:57:50,1028,66,1782.52,Active,Medium
CUST1271,Rahul Yadav,customer271@example.com,Female,38,Chandigarh,Chandigarh,2023-02-03 06:01:15,Premium,Referral,Store,12,15860.17,2025-05-12 15:16:55,1304,475,1321.68,Inactive,High
CUST1115,Rohan Singh,customer115@example.com,Male,42,Noida,Uttar Pradesh,2023-01-07 18:05:10,VIP,Direct,Store,6,5175.02,2025-05-27 02:48:39,1331,460,862.5,Inactive,Medium
CUST1403,Isha Reddy,customer403@example.com,Male,43,Dehradun,Uttarakhand,2025-10-26 05:15:40,Regular,Referral,Mobile App,4,7482.08,2025-10-30 06:40:55,308,304,1870.52,Inactive,Medium
CUST1730,Pooja Yadav,customer730@example.com,Male,37,Chennai,Tamil Nadu,2024-07-21 20:42:30,Premium,Paid Ads,Store,7,10884.43,2025-12-08 13:07:27,770,265,1554.92,Inactive,Medium
CUST1987,Aditi Kumar,customer987@example.com,Male,51,Mumbai,Maharashtra,2025-12-21 12:49:57,Regular,Organic Search,Store,6,8819.09,2025-12-21 12:49:57,252,252,1469.85,Inactive,Medium
CUST1885,Arjun Mehta,customer885@example.com,Male,52,Gurugram,Haryana,2024-05-12 09:04:51,Regular,Direct,Website,7,16413.96,2025-06-28 07:45:15,840,428,2344.85,Inactive,High
CUST1091,Kavya Gupta,customer91@example.com,Male,59,Mumbai,Maharashtra,2023-10-23 01:08:28,Regular,Paid Ads,Store,12,10569.84,2025-01-28 06:41:09,1042,579,880.82,Inactive,Medium
CUST1211,Vikram Kumar,customer211@example.com,Male,59,Dehradun,Uttarakhand,2025-08-07 09:39:43,Premium,Paid Ads,Marketplace,5,26436.18,2026-01-02 23:13:06,388,240,5287.24,Inactive,High
CUST1227,Vivaan Gupta,customer227@example.com,Female,33,Bengaluru,Karnataka,2023-03-12 13:37:00,Regular,Paid Ads,Mobile App,9,19231.89,2025-02-27 08:25:21,1267,549,2136.88,Inactive,High
CUST1964,Rahul Yadav,customer964@example.com,Male,18,Delhi,Delhi,2025-05-28 06:48:05,Regular,Paid Ads,Website,7,12870.51,2026-05-31 20:50:55,459,91,1838.64,At Risk,Medium
CUST1351,Ananya Gupta,customer351@example.com,Female,55,Jaipur,Rajasthan,2023-11-05 16:01:25,Premium,Email Campaign,Website,9,4862.64,2025-05-11 13:40:20,1029,476,540.29,Inactive,Low
CUST1300,Riya Singh,customer300@example.com,Male,52,Noida,Uttar Pradesh,2023-09-05 12:16:21,Regular,Referral,Store,5,2055.42,2025-02-27 09:09:52,1090,549,411.08,Inactive,Low
CUST1152,Aman Joshi,customer152@example.com,Female,53,Jaipur,Rajasthan,2023-07-27 12:18:18,Premium,Direct,Mobile App,6,23125.05,2025-11-02 09:18:59,1130,301,3854.18,Inactive,High
CUST1478,Aarav Patel,customer478@example.com,Male,35,Kolkata,West Bengal,2024-03-24 19:53:21,Regular,Organic Search,Store,10,8821.0,2025-10-03 19:11:39,889,331,882.1,Inactive,Medium
CUST1523,Sneha Chauhan,customer523@example.com,Male,38,Hyderabad,Telangana,2024-06-05 15:24:13,Regular,Paid Ads,Store,11,23879.9,2025-04-03 03:34:10,816,514,2170.9,Inactive,High
CUST1356,Vivaan Shah,customer356@example.com,Other,28,Hyderabad,Telangana,2025-09-11 07:27:03,Regular,Direct,Marketplace,5,15760.18,2026-05-04 10:35:52,353,118,3152.04,At Risk,High
CUST1927,Vivaan Yadav,customer927@example.com,Male,60,Pune,Maharashtra,2025-06-21 19:20:45,Regular,Paid Ads,Website,9,30155.62,2025-06-30 06:21:43,435,426,3350.62,Inactive,High
CUST1345,Rahul Das,customer345@example.com,Female,22,Bengaluru,Karnataka,2024-07-25 15:04:05,Regular,Referral,Website,8,23268.39,2025-10-22 13:45:06,766,312,2908.55,Inactive,High
CUST1673,Simran Shah,customer673@example.com,Male,58,Hyderabad,Telangana,2025-06-22 10:25:16,Regular,Social Media,Marketplace,18,3526.05,2026-01-18 20:16:56,434,224,195.89,Inactive,Low
CUST1264,Priya Nair,customer264@example.com,Other,50,Noida,Uttar Pradesh,2024-05-13 11:55:49,Regular,Social Media,Mobile App,11,26721.88,2026-04-28 17:48:03,839,124,2429.26,At Risk,High
CUST1502,Karan Reddy,customer502@example.com,Female,26,Lucknow,Uttar Pradesh,2024-04-19 03:33:31,Regular,Referral,Website,7,5254.34,2026-07-01 01:12:23,863,60,750.62,Active,Medium
CUST1260,Aditya Saxena,customer260@example.com,Male,37,Dehradun,Uttarakhand,2023-05-18 22:17:22,Regular,Paid Ads,Store,5,10013.39,2025-02-20 20:58:31,1200,556,2002.68,Inactive,Medium
CUST1694,Kavya Mishra,customer694@example.com,Male,60,Ahmedabad,Gujarat,2024-07-25 08:05:00,Regular,Paid Ads,Marketplace,5,20503.03,2025-01-04 13:11:28,766,603,4100.61,Inactive,High
CUST1935,Isha Reddy,customer935@example.com,Female,23,Lucknow,Uttar Pradesh,2025-01-28 18:11:51,VIP,Organic Search,Store,10,44034.23,2025-09-17 07:41:34,579,347,4403.42,Inactive,High
CUST1944,Rohan Patel,customer944@example.com,Male,27,Gurugram,Haryana,2025-01-13 01:47:56,Regular,Paid Ads,Website,6,13533.17,2025-10-17 21:36:55,594,317,2255.53,Inactive,Medium
CUST1037,Riya Mehta,customer37@example.com,Female,59,Delhi,Delhi,2023-12-13 05:57:18,Regular,Referral,Website,11,7378.64,2025-05-25 09:19:33,991,462,670.79,Inactive,Medium
CUST1957,Priya Kumar,customer957@example.com,Male,36,Mumbai,Maharashtra,2024-10-13 13:14:21,Regular,Social Media,Store,1,18141.81,2026-06-25 16:52:32,686,66,18141.81,Active,High
CUST1890,Ankit Malhotra,customer890@example.com,Female,31,Ahmedabad,Gujarat,2025-10-21 03:49:58,Regular,Organic Search,Store,10,7470.01,2026-03-21 04:09:42,313,162,747.0,At Risk,Medium
CUST1671,Aditi Singh,customer671@example.com,Female,54,Gurugram,Haryana,2025-06-21 02:22:21,Premium,Direct,Mobile App,11,3800.72,2025-06-21 02:22:21,435,435,345.52,Inactive,Low
CUST1979,Riya Mehta,customer979@example.com,Male,40,Bengaluru,Karnataka,2025-01-03 13:08:10,VIP,Direct,Marketplace,7,11685.11,2026-07-26 07:03:22,604,35,1669.3,Active,Medium
CUST1001,Simran Bansal,customer1@example.com,Male,45,Kolkata,West Bengal,2025-05-27 10:26:28,Regular,Referral,Website,9,2720.75,2025-05-27 10:26:28,460,460,302.31,Inactive,Low
CUST1042,Priya Bansal,customer42@example.com,Female,33,Noida,Uttar Pradesh,2025-09-14 19:18:35,Regular,Email Campaign,Mobile App,9,13333.99,2025-10-02 08:07:43,350,332,1481.55,Inactive,Medium
CUST1547,Aarav Das,customer547@example.com,Female,31,Ahmedabad,Gujarat,2025-04-30 16:15:54,Regular,Social Media,Store,7,15910.38,2025-05-24 19:53:23,487,463,2272.91,Inactive,High
CUST1145,Neha Roy,customer145@example.com,Female,19,Jaipur,Rajasthan,2023-03-28 02:08:16,Regular,Referral,Marketplace,7,4616.91,2025-10-14 00:11:55,1251,320,659.56,Inactive,Low
CUST1541,Pooja Saxena,customer541@example.com,Female,34,Lucknow,Uttar Pradesh,2023-10-11 21:39:14,Regular,Organic Search,Website,10,10138.07,2026-06-11 04:08:47,1054,80,1013.81,Active,Medium
CUST1581,Vikram Kumar,customer581@example.com,Female,48,Chandigarh,Chandigarh,2023-04-16 02:11:00,Premium,Email Campaign,Marketplace,6,5618.16,2025-12-29 13:03:40,1232,244,936.36,Inactive,Medium
CUST1330,Ankit Singh,customer330@example.com,Other,46,Hyderabad,Telangana,2023-05-17 04:16:28,VIP,Paid Ads,Store,7,3398.77,2025-07-19 09:30:31,1201,407,485.54,Inactive,Low
CUST1011,Pooja Das,customer11@example.com,Female,21,Kolkata,West Bengal,2025-08-21 00:15:49,Regular,Email Campaign,Store,13,15997.71,2026-04-24 19:35:34,374,128,1230.59,At Risk,High
CUST1272,Rohan Shah,customer272@example.com,Female,49,Mumbai,Maharashtra,2025-06-13 23:56:00,Regular,Social Media,Mobile App,10,8342.7,2025-06-13 23:56:00,443,443,834.27,Inactive,Medium
CUST1794,Aman Kumar,customer794@example.com,Female,26,Chandigarh,Chandigarh,2024-06-27 03:10:57,Premium,Referral,Website,7,9264.98,2025-04-08 15:38:28,794,509,1323.57,Inactive,Medium
CUST1238,Ananya Bansal,customer238@example.com,Male,55,Noida,Uttar Pradesh,2025-06-27 18:37:43,Regular,Referral,Website,5,6716.31,2025-06-27 18:37:43,429,429,1343.26,Inactive,Medium
CUST1190,Vivaan Sharma,customer190@example.com,Male,52,Hyderabad,Telangana,2024-01-09 22:36:44,Premium,Direct,Website,7,11147.46,2025-01-23 14:56:15,964,584,1592.49,Inactive,Medium
CUST1492,Riya Shah,customer492@example.com,Female,41,Mumbai,Maharashtra,2023-09-13 04:38:49,Regular,Referral,Website,5,15149.13,2025-07-24 08:08:50,1082,402,3029.83,Inactive,High
CUST1965,Neha Gupta,customer965@example.com,Female,37,Pune,Maharashtra,2023-09-13 11:49:16,Regular,Social Media,Mobile App,9,23533.98,2026-07-11 08:13:31,1082,50,2614.89,Active,High
CUST1911,Aditya Gupta,customer911@example.com,Male,56,Dehradun,Uttarakhand,2023-02-08 02:26:27,Regular,Organic Search,Marketplace,5,10426.01,2026-02-12 15:55:48,1299,199,2085.2,Inactive,Medium
CUST1770,Rahul Shah,customer770@example.com,Female,22,Bengaluru,Karnataka,2025-01-15 08:04:46,Premium,Paid Ads,Website,6,15584.64,2025-09-23 20:34:36,592,341,2597.44,Inactive,High
CUST1298,Vikram Kumar,customer298@example.com,Female,20,Bengaluru,Karnataka,2025-05-26 00:49:28,Regular,Direct,Store,9,5137.06,2026-03-13 07:31:21,461,170,570.78,At Risk,Medium
CUST1706,Vikram Kumar,customer706@example.com,Female,59,Bengaluru,Karnataka,2024-08-25 12:08:22,Regular,Direct,Mobile App,8,19136.05,2025-02-27 23:50:31,735,549,2392.01,Inactive,High
CUST1349,Riya Mehta,customer349@example.com,Female,59,Jaipur,Rajasthan,2023-10-03 01:58:11,Regular,Direct,Store,2,2713.26,2025-11-29 23:40:32,1062,274,1356.63,Inactive,Low
CUST1039,Sneha Gupta,customer39@example.com,Female,34,Dehradun,Uttarakhand,2025-07-14 12:48:45,Regular,Paid Ads,Mobile App,7,4210.48,2025-07-14 12:48:45,412,412,601.5,Inactive,Low
CUST1607,Ananya Verma,customer607@example.com,Male,54,Delhi,Delhi,2023-12-31 13:59:14,Premium,Direct,Mobile App,9,3937.04,2026-06-18 23:43:44,973,73,437.45,Active,Low
CUST1516,Aman Das,customer516@example.com,Female,34,Noida,Uttar Pradesh,2024-04-21 10:23:39,Regular,Paid Ads,Marketplace,8,8947.88,2026-03-06 12:52:40,861,177,1118.48,At Risk,Medium
CUST1498,Vivaan Gupta,customer498@example.com,Male,48,Chandigarh,Chandigarh,2023-05-05 18:59:33,Regular,Organic Search,Website,9,8145.7,2026-07-20 13:43:19,1213,41,905.08,Active,Medium
CUST1108,Aarav Chauhan,customer108@example.com,Female,43,Mumbai,Maharashtra,2025-04-17 05:26:32,Premium,Paid Ads,Marketplace,5,1948.05,2025-05-15 07:32:38,500,472,389.61,Inactive,Low
CUST1286,Kavya Malhotra,customer286@example.com,Female,25,Chennai,Tamil Nadu,2024-09-30 14:05:04,Premium,Referral,Marketplace,6,8178.26,2025-06-08 11:04:44,699,448,1363.04,Inactive,Medium
CUST1082,Vikram Gupta,customer82@example.com,Female,25,Hyderabad,Telangana,2023-03-14 20:43:45,Premium,Email Campaign,Store,13,7780.85,2025-08-05 09:19:46,1265,390,598.53,Inactive,Medium
CUST1126,Aarav Mehta,customer126@example.com,Male,18,Noida,Uttar Pradesh,2023-08-18 14:42:38,Regular,Referral,Marketplace,6,22260.93,2026-03-11 04:56:26,1108,172,3710.16,At Risk,High
CUST1471,Aman Nair,customer471@example.com,Male,49,Bengaluru,Karnataka,2025-09-16 00:05:05,Regular,Social Media,Store,7,8126.48,2025-09-16 00:05:05,348,348,1160.93,Inactive,Medium
CUST1421,Aditya Reddy,customer421@example.com,Female,44,Gurugram,Haryana,2023-05-22 03:18:49,Regular,Organic Search,Marketplace,4,7192.75,2025-06-30 00:44:04,1196,426,1798.19,Inactive,Medium
CUST1975,Arjun Reddy,customer975@example.com,Male,50,Chennai,Tamil Nadu,2024-02-15 02:16:51,Premium,Referral,Website,4,6722.58,2026-08-09 11:45:34,927,21,1680.64,Active,Medium
CUST1184,Riya Mehta,customer184@example.com,Other,25,Chennai,Tamil Nadu,2024-10-01 05:35:55,Regular,Social Media,Mobile App,14,6917.32,2025-08-25 16:05:51,698,370,494.09,Inactive,Medium
CUST1904,Rohan Chauhan,customer904@example.com,Female,20,Mumbai,Maharashtra,2023-12-15 22:14:51,Regular,Paid Ads,Marketplace,6,11028.67,2026-03-19 17:21:18,989,164,1838.11,At Risk,Medium
CUST1247,Sneha Gupta,customer247@example.com,Male,44,Delhi,Delhi,2025-10-27 18:44:35,Regular,Social Media,Marketplace,6,8938.01,2026-02-24 05:37:36,307,187,1489.67,Inactive,Medium
CUST1206,Pooja Nair,customer206@example.com,Male,43,Noida,Uttar Pradesh,2023-01-20 11:30:32,Premium,Email Campaign,Store,7,27466.84,2025-10-14 17:44:02,1318,320,3923.83,Inactive,High
CUST1268,Sneha Roy,customer268@example.com,Male,54,Delhi,Delhi,2023-03-05 04:31:41,Regular,Direct,Website,6,19546.79,2026-01-26 11:07:25,1274,216,3257.8,Inactive,High
CUST1780,Simran Nair,customer780@example.com,Male,39,Hyderabad,Telangana,2024-07-17 08:48:36,Regular,Referral,Marketplace,7,6403.67,2026-05-25 22:03:32,774,97,914.81,At Risk,Medium
CUST1546,Sneha Kumar,customer546@example.com,Female,43,Kolkata,West Bengal,2023-09-10 09:30:08,Regular,Email Campaign,Marketplace,6,3657.18,2026-08-22 14:21:01,1085,8,609.53,Active,Low
CUST1050,Aman Bansal,customer50@example.com,Female,30,Ahmedabad,Gujarat,2024-04-11 16:47:31,Premium,Referral,Store,9,5108.0,2026-03-04 03:22:58,871,179,567.56,At Risk,Medium
CUST1981,Neha Kumar,customer981@example.com,Male,36,Pune,Maharashtra,2023-11-29 09:46:48,Regular,Email Campaign,Website,7,10290.42,2025-01-06 09:16:17,1005,601,1470.06,Inactive,Medium
CUST1928,Pooja Nair,customer928@example.com,Female,40,Unknown,Karnataka,2023-03-14 21:10:42,Premium,Email Campaign,Website,7,7339.9,2025-02-25 14:07:28,1265,551,1048.56,Inactive,Medium
CUST1578,Rohan Das,customer578@example.com,Female,22,Chennai,Tamil Nadu,2024-06-11 09:24:38,Regular,Social Media,Mobile App,8,10267.3,2026-05-08 19:55:02,810,114,1283.41,At Risk,Medium
CUST1892,Arjun Roy,customer892@example.com,Female,32,Lucknow,Uttar Pradesh,2024-06-27 19:21:00,Regular,Social Media,Website,4,21019.11,2026-07-06 08:38:54,794,55,5254.78,Active,High
CUST1068,Sneha Das,customer68@example.com,Male,31,Mumbai,Maharashtra,2025-08-30 22:40:35,Regular,Social Media,Marketplace,6,2115.26,2025-09-10 12:00:36,365,354,352.54,Inactive,Low
CUST1926,Vivaan Mishra,customer926@example.com,Female,51,Chennai,Tamil Nadu,2023-04-29 00:32:54,Regular,Referral,Store,8,24089.1,2026-02-17 16:17:41,1219,194,3011.14,Inactive,High
CUST1338,Isha Gupta,customer338@example.com,Male,36,Chennai,Tamil Nadu,2025-03-05 23:48:42,Regular,Email Campaign,Marketplace,8,6032.99,2025-09-17 02:14:29,543,347,754.12,Inactive,Medium
CUST1346,Vivaan Chauhan,customer346@example.com,Female,38,Hyderabad,Telangana,2025-05-17 12:43:56,Regular,Social Media,Mobile App,6,11459.22,2025-12-09 06:39:33,470,264,1909.87,Inactive,Medium
CUST1734,Rahul Patel,customer734@example.com,Male,20,Gurugram,Haryana,2023-02-09 08:50:47,Premium,Referral,Mobile App,10,2998.17,2026-06-30 11:52:05,1298,61,299.82,Active,Low
CUST1331,Aditi Bansal,customer331@example.com,Male,36,Noida,Uttar Pradesh,2023-12-22 14:47:11,Regular,Email Campaign,Store,5,8995.0,2025-09-02 11:54:15,982,362,1799.0,Inactive,Medium
CUST1343,Vikram Joshi,customer343@example.com,Female,45,Bengaluru,Karnataka,2023-06-22 14:23:04,Regular,Referral,Website,10,1501.11,2025-03-06 16:51:57,1165,542,150.11,Inactive,Low
CUST1707,Aarav Verma,customer707@example.com,Male,35,Delhi,Delhi,2024-11-15 01:31:07,Regular,Referral,Marketplace,13,5224.38,2025-02-09 11:07:37,653,567,401.88,Inactive,Medium
CUST1800,Aman Malhotra,customer800@example.com,Male,45,Chandigarh,Chandigarh,2023-02-03 21:33:05,Regular,Social Media,Store,7,12502.13,2025-02-21 13:30:35,1304,555,1786.02,Inactive,Medium
CUST1545,Rahul Chauhan,customer545@example.com,Female,30,Chandigarh,Chandigarh,2023-04-16 19:38:13,Premium,Direct,Mobile App,4,11161.54,2025-02-02 02:37:54,1232,574,2790.38,Inactive,Medium
CUST1989,Sneha Saxena,customer989@example.com,Male,27,Dehradun,Uttarakhand,2024-10-25 15:51:30,VIP,Paid Ads,Store,6,8672.3,2025-08-19 21:56:21,674,376,1445.38,Inactive,Medium
CUST1162,Neha Mehta,customer162@example.com,Female,46,Chennai,Tamil Nadu,2024-09-29 03:49:20,VIP,Email Campaign,Mobile App,6,2909.17,2025-07-21 06:17:26,700,405,484.86,Inactive,Low
CUST1540,Ananya Reddy,customer540@example.com,Female,30,Kolkata,West Bengal,2023-04-15 04:54:41,Regular,Organic Search,Mobile App,9,8883.73,2025-11-08 12:31:41,1233,295,987.08,Inactive,Medium
CUST1002,Rahul Verma,customer2@example.com,Male,38,Hyderabad,Telangana,2024-06-18 11:04:53,Regular,Organic Search,Mobile App,8,10371.96,2026-08-09 00:23:24,803,21,1296.49,Active,Medium
CUST1308,Aditya Kapoor,customer308@example.com,Female,28,Kolkata,West Bengal,2023-03-02 09:52:54,Regular,Paid Ads,Mobile App,6,9189.32,2025-12-26 20:21:21,1277,247,1531.55,Inactive,Medium
CUST1514,Ankit Sharma,customer514@example.com,Female,56,Chennai,Tamil Nadu,2025-08-09 06:11:17,Premium,Social Media,Marketplace,6,17123.63,2026-08-15 14:20:57,386,15,2853.94,Active,High
